CODESC;tur_id;Período;TURMA
018546;150193;Manhã;ANO 4 AMOSTRAL
018546;139767;Manhã;5A
018546;139768;Manhã;5B
018546;139769;Manhã;5C
018546;139770;Manhã;5D
018546;139771;Manhã;5E
018546;139772;Manhã;5F
018546;139759;Manhã;7A
018546;139760;Manhã;7B
018546;139761;Manhã;7C
018546;139762;Manhã;7D
018546;139763;Manhã;7E
018546;139764;Manhã;7F
018546;139765;Manhã;7G
018546;139766;Manhã;7H
018830;144906;Manhã;5A
018830;144907;Manhã;5B
018830;150195;Manhã;ANO 6 AMOSTRAL
018830;144911;Manhã;7A
018830;144912;Manhã;7B
018830;150196;Manhã;ANO 8 AMOSTRAL
018830;144910;Manhã;9A
018830;144901;Tarde;3A
018830;144902;Tarde;3B
018830;144916;Tarde;3C
018830;150194;Tarde;ANO 4 AMOSTRAL
019011;145374;Manhã;3A
019011;145375;Manhã;3B
019011;145376;Manhã;3C
019011;150197;Manhã;ANO 4 AMOSTRAL
019011;145380;Manhã;5A
019011;145381;Tarde;5B
019011;145382;Tarde;5C
019011;150198;Tarde;ANO 6 AMOSTRAL
019011;145387;Tarde;7A
019011;145388;Tarde;7B
019011;145389;Tarde;7C
019011;150199;Tarde;ANO 8 AMOSTRAL
019011;145393;Tarde;9A
019020;150200;Manhã;ANO 4 AMOSTRAL
019020;130342;Manhã;5A
019020;130343;Manhã;5B
019020;130344;Manhã;5C
019020;130345;Manhã;7A
019020;130346;Manhã;7B
019020;130347;Manhã;7C
019020;150202;Manhã;ANO 8 AMOSTRAL
019020;130352;Manhã;9A
019020;130359;Tarde;3A
019020;130360;Tarde;3B
019020;130361;Tarde;3C
019020;130362;Tarde;3D
019020;150201;Tarde;ANO 6 AMOSTRAL
019046;138806;Integral;3A
019046;138807;Integral;3B
019046;138808;Integral;3C
019046;150204;Manhã;ANO 6 AMOSTRAL
019046;138817;Manhã;7A
019046;138818;Manhã;7B
019046;138819;Manhã;7C
019046;150205;Manhã;ANO 8 AMOSTRAL
019046;138823;Manhã;9A
019046;150203;Tarde;ANO 4 AMOSTRAL
019046;138811;Tarde;5A
019046;138812;Tarde;5B
019046;138813;Tarde;5C
019143;143496;Manhã;5A
019143;143497;Manhã;5B
019143;143498;Manhã;5C
019143;150207;Manhã;ANO 6 AMOSTRAL
019143;143494;Manhã;7A
019143;143495;Manhã;7B
019143;150208;Manhã;ANO 8 AMOSTRAL
019143;143499;Tarde;3A
019143;143500;Tarde;3B
019143;143501;Tarde;3C
019143;143502;Tarde;3D
019143;150206;Tarde;ANO 4 AMOSTRAL
019160;137987;Manhã;5B
019160;150210;Manhã;ANO 6 AMOSTRAL
019160;137990;Manhã;7A
019160;137991;Manhã;7B
019160;150211;Manhã;ANO 8 AMOSTRAL
019160;137993;Manhã;9A
019160;137983;Tarde;3A
019160;150209;Tarde;ANO 4 AMOSTRAL
019160;137986;Tarde;5A
019194;139068;Manhã;3B
019194;139069;Manhã;3C
019194;150212;Manhã;ANO 4 AMOSTRAL
019194;139071;Manhã;5A
019194;139072;Manhã;5B
019194;139073;Manhã;5C
019194;139074;Tarde;3A
019195;140203;Manhã;3A
019195;140204;Manhã;3B
019195;140210;Manhã;5A
019195;140211;Manhã;5B
019195;140214;Manhã;7A
019195;140215;Manhã;7B
019195;140216;Manhã;7C
019195;140217;Manhã;7D
019195;150215;Manhã;ANO 8 AMOSTRAL
019195;140222;Manhã;9A
019195;140205;Tarde;3C
019195;140206;Tarde;3D
019195;150213;Tarde;ANO 4 AMOSTRAL
019195;140212;Tarde;5C
019195;140213;Tarde;5D
019195;150214;Tarde;ANO 6 AMOSTRAL
019195;140223;Tarde;9B
019196;131545;Manhã;3A
019196;131546;Manhã;3B
019196;131547;Manhã;3C
019196;131551;Manhã;5A
019196;131552;Manhã;5B
019196;131544;Manhã;5C
019196;150216;Tarde;ANO 4 AMOSTRAL
019208;138483;Manhã;5A
019208;138484;Manhã;5B
019208;138485;Manhã;5C
019208;138486;Manhã;5D
019208;138487;Manhã;5E
019208;150218;Manhã;ANO 6 AMOSTRAL
019208;138492;Manhã;7A
019208;138493;Manhã;7B
019208;138494;Manhã;7C
019208;150219;Manhã;ANO 8 AMOSTRAL
019208;138477;Tarde;3A
019208;138478;Tarde;3B
019208;138479;Tarde;3C
019208;138491;Tarde;3D
019208;150217;Tarde;ANO 4 AMOSTRAL
019215;139562;Manhã;3A
019215;139563;Manhã;3B
019215;139564;Manhã;3C
019215;139569;Manhã;5A
019215;139570;Manhã;5B
019215;139571;Manhã;5C
019215;150222;Manhã;ANO 8 AMOSTRAL
019215;139583;Manhã;9A
019215;139584;Manhã;9B
019215;150220;Tarde;ANO 4 AMOSTRAL
019215;150221;Tarde;ANO 6 AMOSTRAL
019215;139576;Tarde;7A
019215;139577;Tarde;7B
019215;139578;Tarde;7C
019216;144268;Manhã;3A
019216;144269;Manhã;3B
019216;144270;Manhã;3C
019216;144271;Manhã;3D
019216;144272;Manhã;3E
019216;150223;Manhã;ANO 4 AMOSTRAL
019216;144277;Manhã;5A
019216;144278;Manhã;5B
019216;144279;Manhã;5C
019216;144284;Manhã;9A
019216;144285;Manhã;9B
019216;144286;Manhã;9C
019216;150224;Tarde;ANO 6 AMOSTRAL
019216;144263;Tarde;7A
019216;144264;Tarde;7B
019216;144265;Tarde;7C
019216;144266;Tarde;7D
019216;150225;Tarde;ANO 8 AMOSTRAL
019217;141241;Manhã;3A
019217;141242;Manhã;3B
019217;141243;Manhã;3C
019217;141244;Manhã;3D
019217;150226;Manhã;ANO 4 AMOSTRAL
019217;141249;Manhã;5A
019217;141250;Manhã;5B
019217;141251;Manhã;5C
019217;141265;Manhã;5D
019217;150227;Manhã;ANO 6 AMOSTRAL
019217;141256;Manhã;7A
019217;141266;Tarde;7B
019217;141257;Tarde;7C
019217;141258;Tarde;7D
019217;150228;Tarde;ANO 8 AMOSTRAL
019217;141262;Tarde;9A
019217;141263;Tarde;9B
019217;141264;Tarde;9C
019218;134068;Manhã;3A
019218;134069;Manhã;3B
019218;134083;Manhã;3C
019218;150229;Manhã;ANO 4 AMOSTRAL
019218;134072;Manhã;5A
019218;134073;Tarde;5B
019218;150230;Tarde;ANO 6 AMOSTRAL
019218;134076;Tarde;7A
019218;134077;Tarde;7B
019218;134081;Tarde;7C
019218;150231;Tarde;ANO 8 AMOSTRAL
019218;134079;Tarde;9A
019219;132296;Manhã;3A
019219;132297;Manhã;3B
019219;132298;Manhã;3C
019219;132299;Manhã;3D
019219;150232;Manhã;ANO 4 AMOSTRAL
019219;150234;Manhã;ANO 8 AMOSTRAL
019219;132300;Tarde;3E
019219;132322;Tarde;3F
019219;132304;Tarde;5A
019219;132305;Tarde;5B
019219;132306;Tarde;5C
019219;132307;Tarde;5D
019219;150233;Tarde;ANO 6 AMOSTRAL
019219;132313;Tarde;7A
019219;132314;Tarde;7B
019219;132315;Tarde;7C
019219;132316;Tarde;7D
019219;132317;Tarde;7E
019220;136198;Manhã;5B
019220;150236;Manhã;ANO 6 AMOSTRAL
019220;136202;Manhã;7A
019220;136203;Manhã;7B
019220;136204;Manhã;7C
019220;136205;Manhã;7D
019220;136206;Manhã;7E
019220;150237;Manhã;ANO 8 AMOSTRAL
019220;136211;Manhã;9A
019220;136190;Tarde;3A
019220;136191;Tarde;3B
019220;136192;Tarde;3C
019220;150235;Tarde;ANO 4 AMOSTRAL
019220;136197;Tarde;5A
019221;132907;Manhã;5A
019221;132908;Manhã;5B
019221;132909;Manhã;5C
019221;150239;Manhã;ANO 6 AMOSTRAL
019221;132913;Manhã;7A
019221;132914;Manhã;7B
019221;132915;Manhã;7C
019221;150240;Manhã;ANO 8 AMOSTRAL
019221;132902;Tarde;3A
019221;132903;Tarde;3B
019221;132904;Tarde;3C
019221;132905;Tarde;3D
019221;150238;Tarde;ANO 4 AMOSTRAL
019222;150241;Manhã;ANO 4 AMOSTRAL
019222;150242;Manhã;ANO 6 AMOSTRAL
019222;135472;Manhã;7A
019222;135473;Manhã;7B
019222;135474;Manhã;7C
019222;135475;Manhã;7D
019222;135476;Manhã;7E
019222;150243;Manhã;ANO 8 AMOSTRAL
019222;135480;Manhã;9A
019222;135481;Manhã;9B
019222;135455;Tarde;3A
019222;135456;Tarde;3B
019222;135457;Tarde;3C
019222;135458;Tarde;3D
019222;135459;Tarde;3E
019222;135460;Tarde;3F
019222;135465;Tarde;5A
019222;135466;Tarde;5B
019222;135467;Tarde;5C
019223;142469;Manhã;3A
019223;142470;Manhã;3B
019223;142471;Manhã;5A
019223;142472;Manhã;5B
019223;142473;Manhã;5C
019223;150245;Manhã;ANO 6 AMOSTRAL
019223;142487;Manhã;7A
019223;142488;Manhã;7B
019223;150246;Manhã;ANO 8 AMOSTRAL
019223;142476;Tarde;3C
019223;142477;Tarde;3D
019223;150244;Tarde;ANO 4 AMOSTRAL
019223;142481;Tarde;5D
019223;142482;Tarde;5E
019223;142483;Tarde;5F
019223;142495;Tarde;7C
019223;142496;Tarde;7D
019224;150247;Manhã;ANO 4 AMOSTRAL
019224;150248;Manhã;ANO 6 AMOSTRAL
019224;141909;Manhã;7A
019224;141910;Manhã;7B
019224;141911;Manhã;7C
019224;141912;Manhã;7D
019224;150249;Manhã;ANO 8 AMOSTRAL
019224;141917;Manhã;9A
019224;141918;Manhã;9B
019224;141898;Tarde;3A
019224;141899;Tarde;3B
019224;141900;Tarde;3C
019224;141901;Tarde;3D
019224;141902;Tarde;5A
019224;141903;Tarde;5B
019224;141904;Tarde;5C
019224;141905;Tarde;5D
019225;144601;Manhã;5A
019225;144602;Manhã;5B
019225;144603;Manhã;5C
019225;150251;Manhã;ANO 6 AMOSTRAL
019225;144607;Manhã;7A
019225;144608;Manhã;7B
019225;144609;Manhã;7C
019225;150252;Manhã;ANO 8 AMOSTRAL
019225;144595;Tarde;3A
019225;144612;Tarde;3B
019225;144596;Tarde;3C
019225;144597;Tarde;3D
019225;150250;Tarde;ANO 4 AMOSTRAL
019226;139940;Manhã;5A
019226;139941;Manhã;5B
019226;139942;Manhã;5C
019226;150254;Manhã;ANO 6 AMOSTRAL
019226;139943;Manhã;7A
019226;139944;Manhã;7B
019226;139945;Manhã;7C
019226;139946;Manhã;7D
019226;150255;Manhã;ANO 8 AMOSTRAL
019226;139949;Manhã;9A
019226;139933;Tarde;3A
019226;139934;Tarde;3B
019226;139935;Tarde;3C
019226;139936;Tarde;3D
019226;150253;Tarde;ANO 4 AMOSTRAL
019227;150256;Manhã;ANO 4 AMOSTRAL
019227;138645;Manhã;5A
019227;138646;Manhã;5B
019227;138647;Manhã;5C
019227;138648;Manhã;5D
019227;150257;Manhã;ANO 6 AMOSTRAL
019227;150258;Manhã;ANO 8 AMOSTRAL
019227;138637;Tarde;3A
019227;138638;Tarde;3B
019227;138639;Tarde;3C
019227;138640;Tarde;3D
019227;138652;Tarde;7A
019227;138653;Tarde;7B
019227;138654;Tarde;7C
019227;138655;Tarde;7D
019227;138656;Tarde;7E
019227;138657;Tarde;7F
019228;136716;Manhã;3A
019228;136717;Manhã;3B
019228;136718;Manhã;3C
019228;136719;Manhã;3D
019228;136732;Manhã;3E
019228;150259;Manhã;ANO 4 AMOSTRAL
019228;150260;Manhã;ANO 6 AMOSTRAL
019228;136727;Manhã;7A
019228;136728;Manhã;7B
019228;136729;Manhã;7C
019228;136722;Tarde;5A
019228;136723;Tarde;5B
019228;150261;Tarde;ANO 8 AMOSTRAL
019228;136731;Tarde;9A
019228;136737;Tarde;9B
019229;132278;Manhã;5A
019229;132279;Manhã;5B
019229;150263;Manhã;ANO 6 AMOSTRAL
019229;132282;Manhã;7A
019229;132283;Manhã;7B
019229;132284;Manhã;7C
019229;150264;Manhã;ANO 8 AMOSTRAL
019229;132287;Manhã;9A
019229;132272;Tarde;3A
019229;132273;Tarde;3B
019229;132274;Tarde;3C
019229;150262;Tarde;ANO 4 AMOSTRAL
019232;133801;Manhã;5A
019232;133802;Manhã;5B
019232;133803;Manhã;5C
019232;150266;Manhã;ANO 6 AMOSTRAL
019232;133804;Manhã;7A
019232;133805;Manhã;7B
019232;133806;Manhã;7C
019232;150267;Manhã;ANO 8 AMOSTRAL
019232;133795;Tarde;3A
019232;133796;Tarde;3B
019232;133797;Tarde;3C
019232;150265;Tarde;ANO 4 AMOSTRAL
019233;138295;Manhã;3A
019233;138302;Manhã;3B
019233;150268;Manhã;ANO 4 AMOSTRAL
019233;138292;Manhã;5A
019233;138293;Manhã;5B
019233;150269;Tarde;ANO 6 AMOSTRAL
019233;138298;Tarde;7A
019233;138297;Tarde;7B
019233;150270;Tarde;ANO 8 AMOSTRAL
019241;132969;Manhã;3A
019241;132970;Manhã;3B
019241;132971;Manhã;3C
019241;132972;Manhã;3D
019241;132973;Manhã;3E
019241;150271;Manhã;ANO 4 AMOSTRAL
019241;150272;Manhã;ANO 6 AMOSTRAL
019241;150273;Manhã;ANO 8 AMOSTRAL
019241;132961;Tarde;5A
019241;132962;Tarde;5B
019241;132963;Tarde;5C
019241;132968;Tarde;5D
019241;132976;Tarde;7A
019241;132977;Tarde;7B
019241;132978;Tarde;7C
019241;132960;Tarde;9A
019243;131994;Manhã;3A
019243;131995;Manhã;3B
019243;131996;Manhã;3C
019243;150274;Manhã;ANO 4 AMOSTRAL
019243;132000;Manhã;5A
019243;132001;Manhã;5B
019243;132002;Manhã;5C
019243;132003;Manhã;7A
019243;132004;Manhã;7B
019243;132005;Manhã;7C
019243;132006;Manhã;7D
019243;150275;Tarde;ANO 6 AMOSTRAL
019243;150276;Tarde;ANO 8 AMOSTRAL
019244;139223;Manhã;5A
019244;139224;Manhã;5B
019244;139225;Manhã;5C
019244;150278;Manhã;ANO 6 AMOSTRAL
019244;139226;Manhã;7A
019244;139227;Manhã;7B
019244;139228;Manhã;7C
019244;150279;Manhã;ANO 8 AMOSTRAL
019244;139216;Tarde;3A
019244;139217;Tarde;3B
019244;139218;Tarde;3C
019244;139219;Tarde;3D
019244;150277;Tarde;ANO 4 AMOSTRAL
019247;150281;Manhã;ANO 6 AMOSTRAL
019247;141076;Manhã;7A
019247;141077;Manhã;7B
019247;141078;Manhã;7C
019247;150282;Manhã;ANO 8 AMOSTRAL
019247;141082;Manhã;9A
019247;141066;Tarde;3A
019247;141067;Tarde;3B
019247;141068;Tarde;3C
019247;150280;Tarde;ANO 4 AMOSTRAL
019247;141071;Tarde;5A
019247;141072;Tarde;5B
019249;138978;Manhã;3A
019249;138979;Manhã;3B
019249;138980;Manhã;3C
019249;150284;Manhã;ANO 6 AMOSTRAL
019249;138990;Manhã;7A
019249;138991;Manhã;7B
019249;138992;Manhã;7C
019249;150283;Tarde;ANO 4 AMOSTRAL
019249;138984;Tarde;5A
019249;138985;Tarde;5B
019249;138986;Tarde;5C
019249;150285;Tarde;ANO 8 AMOSTRAL
019251;134666;Manhã;3A
019251;150286;Manhã;ANO 4 AMOSTRAL
019251;134667;Manhã;5A
019251;134668;Manhã;5B
019251;134665;Tarde;3B
019254;131918;Manhã;3A
019254;131919;Manhã;3B
019254;131920;Manhã;3C
019254;131921;Manhã;3D
019254;131925;Manhã;5A
019254;131926;Manhã;5B
019254;131927;Manhã;5C
019254;131928;Manhã;5D
019254;131932;Manhã;7A
019254;131933;Manhã;7B
019254;131934;Manhã;7C
019254;150289;Manhã;ANO 8 AMOSTRAL
019254;150287;Tarde;ANO 4 AMOSTRAL
019254;150288;Tarde;ANO 6 AMOSTRAL
019257;144681;Manhã;3A
019257;144682;Manhã;3B
019257;144683;Manhã;3C
019257;144684;Manhã;3D
019257;150290;Manhã;ANO 4 AMOSTRAL
019257;144689;Manhã;5A
019257;150292;Manhã;ANO 8 AMOSTRAL
019257;144690;Tarde;5B
019257;144697;Tarde;5C
019257;150291;Tarde;ANO 6 AMOSTRAL
019257;144698;Tarde;7A
019257;144699;Tarde;7B
019257;144700;Tarde;7C
019257;144701;Tarde;7D
019260;145580;Manhã;5A
019260;145581;Manhã;5B
019260;145582;Manhã;5C
019260;150294;Manhã;ANO 6 AMOSTRAL
019260;145586;Manhã;7A
019260;145587;Manhã;7B
019260;150295;Manhã;ANO 8 AMOSTRAL
019260;145573;Tarde;3A
019260;145574;Tarde;3B
019260;150293;Tarde;ANO 4 AMOSTRAL
019261;145273;Manhã;5A
019261;145274;Manhã;5B
019261;145275;Manhã;5C
019261;145276;Manhã;7A
019261;145277;Manhã;7B
019261;145278;Manhã;7C
019261;150298;Manhã;ANO 8 AMOSTRAL
019261;145282;Manhã;9A
019261;145288;Tarde;3A
019261;145289;Tarde;3B
019261;145290;Tarde;3C
019261;150296;Tarde;ANO 4 AMOSTRAL
019261;150297;Tarde;ANO 6 AMOSTRAL
019262;139238;Manhã;3A
019262;139239;Manhã;3B
019262;139240;Manhã;3C
019262;150299;Manhã;ANO 4 AMOSTRAL
019262;139244;Tarde;5A
019262;139245;Tarde;5B
019262;139246;Tarde;5C
019262;139247;Tarde;5D
019262;150300;Tarde;ANO 6 AMOSTRAL
019262;139250;Tarde;7A
019262;139251;Tarde;7B
019262;150301;Tarde;ANO 8 AMOSTRAL
019263;134235;Manhã;7A
019263;134236;Manhã;7B
019263;134237;Manhã;7C
019263;150304;Manhã;ANO 8 AMOSTRAL
019263;134240;Manhã;9A
019263;134241;Tarde;3A
019263;134242;Tarde;3B
019263;134243;Tarde;3C
019263;150302;Tarde;ANO 4 AMOSTRAL
019263;134247;Tarde;5A
019263;134248;Tarde;5B
019263;134249;Tarde;5C
019263;150303;Tarde;ANO 6 AMOSTRAL
019264;150305;Manhã;ANO 4 AMOSTRAL
019264;150306;Manhã;ANO 6 AMOSTRAL
019264;150307;Manhã;ANO 8 AMOSTRAL
019264;133884;Tarde;3A
019264;133885;Tarde;3B
019264;133886;Tarde;3C
019264;133887;Tarde;5A
019264;133889;Tarde;5B
019264;133890;Tarde;5C
019264;133891;Tarde;7A
019264;133892;Tarde;7B
019264;133893;Tarde;7C
019265;139963;Manhã;3A
019265;139964;Manhã;3B
019265;139965;Manhã;3C
019265;150308;Manhã;ANO 4 AMOSTRAL
019265;139968;Manhã;5A
019265;139969;Manhã;5B
019265;150309;Manhã;ANO 6 AMOSTRAL
019265;139974;Manhã;9A
019265;139975;Tarde;7A
019265;139976;Tarde;7B
019265;139977;Tarde;7C
019265;150310;Tarde;ANO 8 AMOSTRAL
019266;143119;Manhã;5A
019266;143120;Manhã;5B
019266;143121;Manhã;5C
019266;150312;Manhã;ANO 6 AMOSTRAL
019266;143125;Manhã;7A
019266;143124;Manhã;7B
019266;143123;Manhã;7C
019266;150313;Manhã;ANO 8 AMOSTRAL
019266;143109;Tarde;3A
019266;143110;Tarde;3B
019266;150311;Tarde;ANO 4 AMOSTRAL
019266;143115;Tarde;5D
019267;134621;Integral;3A
019267;134622;Integral;3B
019267;134623;Integral;3C
019267;134624;Integral;3D
019267;134625;Integral;3E
019267;150314;Manhã;ANO 4 AMOSTRAL
019267;134637;Manhã;7A
019267;134638;Manhã;7B
019267;134639;Manhã;7C
019267;150316;Manhã;ANO 8 AMOSTRAL
019267;134630;Tarde;5A
019267;134631;Tarde;5B
019267;134632;Tarde;5C
019267;134658;Tarde;5D
019267;150315;Tarde;ANO 6 AMOSTRAL
019267;134640;Tarde;7D
019267;134644;Tarde;9A
019267;134645;Tarde;9B
019269;144171;Manhã;5A
019269;144172;Manhã;5B
019269;150318;Manhã;ANO 6 AMOSTRAL
019269;144176;Manhã;7A
019269;144177;Manhã;7B
019269;144178;Manhã;7C
019269;150319;Manhã;ANO 8 AMOSTRAL
019269;144181;Manhã;9A
019269;144164;Tarde;3A
019269;144165;Tarde;3B
019269;144166;Tarde;3C
019269;144167;Tarde;3D
019269;150317;Tarde;ANO 4 AMOSTRAL
019271;138402;Manhã;5A
019271;150321;Manhã;ANO 6 AMOSTRAL
019271;138406;Manhã;7A
019271;138407;Manhã;7B
019271;138408;Manhã;7C
019271;150322;Manhã;ANO 8 AMOSTRAL
019271;138412;Manhã;9A
019271;138413;Manhã;9B
019271;138394;Tarde;3A
019271;138395;Tarde;3B
019271;138396;Tarde;3C
019271;150320;Tarde;ANO 4 AMOSTRAL
019271;138400;Tarde;5B
019271;138401;Tarde;5C
019272;132327;Manhã;3A
019272;132328;Manhã;3B
019272;150323;Manhã;ANO 4 AMOSTRAL
019272;150325;Manhã;ANO 8 AMOSTRAL
019272;132343;Manhã;9A
019272;132345;Manhã;9B
019272;132331;Tarde;5A
019272;132332;Tarde;5B
019272;132333;Tarde;5C
019272;132334;Tarde;5D
019272;150324;Tarde;ANO 6 AMOSTRAL
019272;132338;Tarde;7A
019272;132339;Tarde;7B
019272;132340;Tarde;7C
019274;145239;Manhã;5B
019274;145240;Manhã;5C
019274;150327;Manhã;ANO 6 AMOSTRAL
019274;145243;Manhã;7A
019274;145244;Manhã;7B
019274;145245;Manhã;7C
019274;150328;Manhã;ANO 8 AMOSTRAL
019274;145249;Manhã;9A
019274;145254;Tarde;3A
019274;145255;Tarde;3B
019274;145256;Tarde;3C
019274;150326;Tarde;ANO 4 AMOSTRAL
019274;145259;Tarde;5A
019275;137106;Manhã;3A
019275;137107;Manhã;3B
019275;137108;Manhã;3C
019275;150329;Tarde;ANO 4 AMOSTRAL
019275;137112;Tarde;5A
019275;137113;Tarde;5B
019275;137114;Tarde;5C
019275;150330;Tarde;ANO 6 AMOSTRAL
019275;137117;Tarde;7A
019275;137118;Tarde;7B
019275;137119;Tarde;7C
019275;150331;Tarde;ANO 8 AMOSTRAL
019276;150332;Manhã;ANO 4 AMOSTRAL
019276;131947;Manhã;5A
019276;131948;Manhã;5B
019276;131949;Manhã;5C
019276;150333;Manhã;ANO 6 AMOSTRAL
019276;131953;Manhã;7A
019276;131954;Manhã;7B
019276;131941;Tarde;3A
019276;131942;Tarde;3B
019276;131943;Tarde;3C
019276;131957;Tarde;7C
019276;131960;Tarde;7D
019276;150334;Tarde;ANO 8 AMOSTRAL
019277;137564;Manhã;3A
019277;137565;Manhã;3B
019277;137566;Manhã;3C
019277;150335;Manhã;ANO 4 AMOSTRAL
019277;137570;Tarde;5A
019277;137571;Tarde;5B
019277;137572;Tarde;5C
019277;150336;Tarde;ANO 6 AMOSTRAL
019277;137573;Tarde;7A
019277;137574;Tarde;7B
019277;137575;Tarde;7C
019277;150337;Tarde;ANO 8 AMOSTRAL
019278;133392;Manhã;5A
019278;133393;Manhã;5B
019278;133394;Manhã;5C
019278;150339;Manhã;ANO 6 AMOSTRAL
019278;133395;Manhã;7A
019278;133396;Manhã;7B
019278;133397;Manhã;7C
019278;150340;Manhã;ANO 8 AMOSTRAL
019278;133387;Tarde;3A
019278;133388;Tarde;3B
019278;133389;Tarde;3C
019278;150338;Tarde;ANO 4 AMOSTRAL
019283;150341;Manhã;ANO 4 AMOSTRAL
019283;131658;Manhã;5A
019283;131659;Manhã;5B
019283;131660;Manhã;5C
019283;131661;Manhã;5D
019283;150342;Manhã;ANO 6 AMOSTRAL
019283;131667;Manhã;7A
019283;131668;Manhã;7B
019283;131669;Manhã;7C
019283;131670;Manhã;7D
019283;131677;Manhã;9A
019283;131676;Manhã;9B
019283;131678;Tarde;3A
019283;131649;Tarde;3B
019283;131650;Tarde;3C
019283;131651;Tarde;3D
019283;131652;Tarde;3E
019283;150343;Tarde;ANO 8 AMOSTRAL
019291;150344;Manhã;ANO 4 AMOSTRAL
019291;132551;Manhã;5A
019291;132552;Manhã;5B
019291;132553;Manhã;5C
019291;132557;Manhã;7A
019291;132558;Manhã;7B
019291;150346;Manhã;ANO 8 AMOSTRAL
019291;132575;Manhã;9A
019291;132576;Manhã;9B
019291;132577;Manhã;9C
019291;132554;Tarde;5D
019291;132555;Tarde;5E
019291;132556;Tarde;5F
019291;150345;Tarde;ANO 6 AMOSTRAL
019291;132559;Tarde;7C
019291;132560;Tarde;7D
019291;132561;Tarde;7E
019291;132562;Tarde;7F
019303;145539;Manhã;5B
019303;145541;Manhã;5C
019303;150348;Manhã;ANO 6 AMOSTRAL
019303;145532;Manhã;7A
019303;145533;Manhã;7B
019303;145534;Manhã;7C
019303;150349;Manhã;ANO 8 AMOSTRAL
019303;145538;Manhã;9A
019303;145524;Tarde;3A
019303;145525;Tarde;3B
019303;145526;Tarde;3C
019303;150347;Tarde;ANO 4 AMOSTRAL
019303;145540;Tarde;5A
019305;150350;Manhã;ANO 4 AMOSTRAL
019305;143309;Manhã;5A
019305;143310;Manhã;5B
019305;143311;Manhã;5C
019305;143312;Manhã;5D
019305;150351;Manhã;ANO 6 AMOSTRAL
019305;150352;Manhã;ANO 8 AMOSTRAL
019305;143302;Tarde;3A
019305;143303;Tarde;3B
019305;143304;Tarde;3C
019305;143318;Tarde;7A
019305;143319;Tarde;7B
019305;143320;Tarde;7C
019305;143321;Tarde;7D
019305;143326;Tarde;9A
019308;138169;Manhã;5A
019308;138170;Manhã;5B
019308;138171;Manhã;5C
019308;150354;Manhã;ANO 6 AMOSTRAL
019308;138172;Manhã;7A
019308;138173;Manhã;7B
019308;138174;Manhã;7C
019308;150355;Manhã;ANO 8 AMOSTRAL
019308;138178;Manhã;9A
019308;138163;Tarde;3A
019308;138164;Tarde;3B
019308;138165;Tarde;3C
019308;150353;Tarde;ANO 4 AMOSTRAL
019313;145427;Manhã;3A
019313;145428;Manhã;3B
019313;145429;Manhã;3C
019313;145430;Manhã;3D
019313;145431;Manhã;3E
019313;145432;Manhã;7A
019313;145433;Manhã;7B
019313;145434;Manhã;7C
019313;145456;Manhã;7D
019313;150358;Manhã;ANO 8 AMOSTRAL
019313;145438;Manhã;9A
019313;150356;Tarde;ANO 4 AMOSTRAL
019313;145444;Tarde;5A
019313;145445;Tarde;5B
019313;145446;Tarde;5C
019313;145447;Tarde;5D
019313;145448;Tarde;5E
019313;150357;Tarde;ANO 6 AMOSTRAL
019314;145144;Manhã;5A
019314;145145;Manhã;5B
019314;145146;Manhã;5C
019314;150360;Manhã;ANO 6 AMOSTRAL
019314;145150;Manhã;7A
019314;145151;Manhã;7B
019314;145152;Manhã;7C
019314;145153;Manhã;7D
019314;150361;Manhã;ANO 8 AMOSTRAL
019314;145138;Tarde;3A
019314;145139;Tarde;3B
019314;145140;Tarde;3C
019314;150359;Tarde;ANO 4 AMOSTRAL
019321;144622;Manhã;3A
019321;144623;Manhã;3B
019321;144624;Manhã;3C
019321;144625;Manhã;3D
019322;138508;Manhã;3A
019322;138509;Manhã;3B
019322;138510;Manhã;3C
019322;150364;Manhã;ANO 8 AMOSTRAL
019322;138514;Manhã;9A
019322;138515;Manhã;9B
019322;150362;Tarde;ANO 4 AMOSTRAL
019322;138520;Tarde;5A
019322;138521;Tarde;5B
019322;138522;Tarde;5C
019322;138523;Tarde;5D
019322;150363;Tarde;ANO 6 AMOSTRAL
019322;138527;Tarde;7A
019322;138528;Tarde;7B
019322;138529;Tarde;7C
019322;138530;Tarde;7D
019333;136065;Manhã;3A
019333;136066;Manhã;3B
019333;136067;Manhã;3C
019333;136068;Manhã;3D
019333;136069;Manhã;3E
019333;136070;Manhã;3F
019333;150365;Manhã;ANO 4 AMOSTRAL
019333;136077;Manhã;5A
019333;136078;Manhã;5B
019333;136079;Manhã;5C
019333;150366;Tarde;ANO 6 AMOSTRAL
019333;136082;Tarde;7A
019333;136083;Tarde;7B
019333;150367;Tarde;ANO 8 AMOSTRAL
019335;139486;Manhã;3A
019335;139526;Manhã;3B
019335;139527;Manhã;3C
019335;150368;Manhã;ANO 4 AMOSTRAL
019335;139502;Manhã;5A
019335;139503;Manhã;5B
019335;139504;Manhã;5C
019335;139505;Manhã;5D
019335;139511;Manhã;7A
019335;139512;Manhã;7B
019335;139513;Manhã;7C
019335;150370;Manhã;ANO 8 AMOSTRAL
019335;139519;Manhã;9A
019335;139520;Manhã;9B
019335;139521;Manhã;9C
